Name,State Code,Cases,Deaths,Risk Index
Skagway Municipality,AK,0,0,0.00
Haines Borough,AK,0,0,0.00
Denali Borough,AK,0,0,0.00
Bristol Bay Borough,AK,0,0,0.00
Wrangell City and Borough,AK,0,0,0.00
Lake and Peninsula Borough,AK,0,0,0.00
Yakutat City and Borough,AK,0,0,0.00
Aleutians East Borough,AK,0,0,0.00
Calhoun,AR,0,0,0.00
Modoc,CA,0,0,0.00
Jackson,CO,0,0,0.00
Sedgwick,CO,0,0,0.00
Kiowa,CO,0,0,0.00
Dolores,CO,0,0,0.00
Kalawao,HI,0,0,0.00
Clark,ID,0,0,0.00
Clearwater,ID,0,0,0.00
Butte,ID,0,0,0.00
Shoshone,ID,0,0,0.00
Boise,ID,0,0,0.00
Oneida,ID,0,0,0.00
Boundary,ID,0,0,0.00
Bear Lake,ID,0,0,0.00
Lewis,ID,0,0,0.00
Scott,IL,0,0,0.00
Wallace,KS,0,0,0.00
Elk,KS,0,0,0.00
Marshall,KS,0,0,0.00
Rush,KS,0,0,0.00
Pawnee,KS,0,0,0.00
Russell,KS,0,0,0.00
Rawlins,KS,0,0,0.00
Kingman,KS,0,0,0.00
Graham,KS,0,0,0.00
Lincoln,KS,0,0,0.00
Wichita,KS,0,0,0.00
Allen,KS,0,0,0.00
Decatur,KS,0,0,0.00
Washington,KS,0,0,0.00
Greeley,KS,0,0,0.00
Thomas,KS,0,0,0.00
Logan,KS,0,0,0.00
Robertson,KY,0,0,0.00
Keweenaw,MI,0,0,0.00
Alger,MI,0,0,0.00
Ontonagon,MI,0,0,0.00
Lake of the Woods,MN,0,0,0.00
Cook,MN,0,0,0.00
Dade,MO,0,0,0.00
Knox,MO,0,0,0.00
Putnam,MO,0,0,0.00
Hickory,MO,0,0,0.00
Barton,MO,0,0,0.00
Ozark,MO,0,0,0.00
Wayne,MO,0,0,0.00
Issaquena,MS,0,0,0.00
Phillips,MT,0,0,0.00
Garfield,MT,0,0,0.00
Teton,MT,0,0,0.00
Petroleum,MT,0,0,0.00
Sheridan,MT,0,0,0.00
Mineral,MT,0,0,0.00
Powell,MT,0,0,0.00
McCone,MT,0,0,0.00
Treasure,MT,0,0,0.00
Blaine,MT,0,0,0.00
Valley,MT,0,0,0.00
Granite,MT,0,0,0.00
Powder River,MT,0,0,0.00
Carter,MT,0,0,0.00
Sanders,MT,0,0,0.00
Sweet Grass,MT,0,0,0.00
Prairie,MT,0,0,0.00
Wibaux,MT,0,0,0.00
Judith Basin,MT,0,0,0.00
Dawson,MT,0,0,0.00
Custer,MT,0,0,0.00
Chouteau,MT,0,0,0.00
Fallon,MT,0,0,0.00
Daniels,MT,0,0,0.00
Cavalier,ND,0,0,0.00
Billings,ND,0,0,0.00
Logan,ND,0,0,0.00
Golden Valley,ND,0,0,0.00
LaMoure,ND,0,0,0.00
Kidder,ND,0,0,0.00
Adams,ND,0,0,0.00
Hettinger,ND,0,0,0.00
Sheridan,ND,0,0,0.00
Towner,ND,0,0,0.00
Sheridan,NE,0,0,0.00
Arthur,NE,0,0,0.00
Keya Paha,NE,0,0,0.00
Loup,NE,0,0,0.00
Perkins,NE,0,0,0.00
Rock,NE,0,0,0.00
Garfield,NE,0,0,0.00
Banner,NE,0,0,0.00
Harlan,NE,0,0,0.00
Grant,NE,0,0,0.00
Wheeler,NE,0,0,0.00
Hooker,NE,0,0,0.00
Dundy,NE,0,0,0.00
McPherson,NE,0,0,0.00
Blaine,NE,0,0,0.00
Brown,NE,0,0,0.00
Pawnee,NE,0,0,0.00
Sioux,NE,0,0,0.00
Hayes,NE,0,0,0.00
Deuel,NE,0,0,0.00
Logan,NE,0,0,0.00
Mora,NM,0,0,0.00
De Baca,NM,0,0,0.00
Eureka,NV,0,0,0.00
Esmeralda,NV,0,0,0.00
Pershing,NV,0,0,0.00
Ellis,OK,0,0,0.00
Roger Mills,OK,0,0,0.00
Harmon,OK,0,0,0.00
Gilliam,OR,0,0,0.00
Wheeler,OR,0,0,0.00
Brule,SD,0,0,0.00
Campbell,SD,0,0,0.00
Perkins,SD,0,0,0.00
Butte,SD,0,0,0.00
Potter,SD,0,0,0.00
Custer,SD,0,0,0.00
Bennett,SD,0,0,0.00
Hanson,SD,0,0,0.00
Mellette,SD,0,0,0.00
Harding,SD,0,0,0.00
Haakon,SD,0,0,0.00
Jones,SD,0,0,0.00
Schleicher,TX,0,0,0.00
Terrell,TX,0,0,0.00
McMullen,TX,0,0,0.00
Culberson,TX,0,0,0.00
Foard,TX,0,0,0.00
Stonewall,TX,0,0,0.00
Real,TX,0,0,0.00
Upton,TX,0,0,0.00
King,TX,0,0,0.00
Kenedy,TX,0,0,0.00
Loving,TX,0,0,0.00
Baylor,TX,0,0,0.00
Kent,TX,0,0,0.00
Edwards,TX,0,0,0.00
Borden,TX,0,0,0.00
Throckmorton,TX,0,0,0.00
Menard,TX,0,0,0.00
Sutton,TX,0,0,0.00
Sterling,TX,0,0,0.00
Jeff Davis,TX,0,0,0.00
Crockett,TX,0,0,0.00
Somervell,TX,0,0,0.00
Beaver,UT,0,0,0.00
Wayne,UT,0,0,0.00
Rich,UT,0,0,0.00
Daggett,UT,0,0,0.00
Bath,VA,0,0,0.00
Bland,VA,0,0,0.00
Dickenson,VA,0,0,0.00
Garfield,WA,0,0,0.00
Webster,WV,0,0,0.00
Doddridge,WV,0,0,0.00
Scioto,OH,10,0,0.00
Raleigh,WV,10,0,0.00
Grays Harbor,WA,10,0,0.00
Aroostook,ME,10,10,0.00
Portage,WI,10,0,0.00
Lewis and Clark,MT,10,0,0.00
Mercer,WV,10,0,0.00
Tuolumne,CA,10,0,0.00
Venango,PA,10,0,0.00
Roane,TN,10,0,0.00
Columbia,OR,10,0,0.00
Whitman,WA,10,0,0.00
Lincoln,OR,10,0,0.00
Calaveras,CA,10,0,0.00
Bingham,ID,10,0,0.00
Lane,OR,77,10,0.00
Siskiyou,CA,10,0,0.00
Beltrami,MN,10,0,0.00
Phelps,MO,10,0,0.00
Jefferson,PA,10,0,0.00
Douglas,WI,10,0,0.00
Warren,PA,10,0,0.00
Tazewell,VA,10,0,0.00
Baxter,AR,10,0,0.00
Bonner,ID,10,0,0.00
Howell,MO,10,0,0.00
Ravalli,MT,10,0,0.00
Douglas,OR,27,0,0.00
Jim Wells,TX,10,0,0.00
Amador,CA,10,0,0.00
Franklin,IL,10,0,0.00
Chippewa,MI,10,0,0.00
Lawrence,MO,10,0,0.00
Cascade,MT,10,10,0.00
Cooke,TX,10,0,0.00
Latah,ID,10,0,0.00
Fulton,IL,10,0,0.00
Geary,KS,10,0,0.00
Floyd,KY,10,0,0.00
Matanuska-Susitna Borough,AK,29,10,0.00
Boone,AR,10,0,0.00
Kauai,HI,20,0,0.00
Greenup,KY,10,0,0.00
Houghton,MI,10,0,0.00
Webster,MO,10,0,0.00
Oneida,WI,10,0,0.00
Whitley,KY,10,0,0.00
Barry,MO,10,0,0.00
Laclede,MO,10,0,0.00
Silver Bow,MT,10,0,0.00
Greenbrier,WV,10,0,0.00
Miami,KS,10,0,0.00
Christian,MO,24,0,0.00
Transylvania,NC,10,0,0.00
Jackson,OH,10,0,0.00
Bee,TX,10,0,0.00
Uintah,UT,10,0,0.00
Tehama,CA,10,10,0.00
Knox,KY,10,0,0.00
Washington,ME,10,0,0.00
Jasper,MO,37,0,0.00
Stone,MO,10,0,0.00
Jackson,OR,67,0,0.00
Elk,PA,10,0,0.00
Brookings,SD,10,0,0.00
Claiborne,TN,10,0,0.00
Smyth,VA,10,0,0.00
Lassen,CA,10,0,0.00
Logan,IL,10,0,0.00
Polk,MO,10,0,0.00
Coos,NH,10,0,0.00
Crawford,PA,29,0,0.00
Caledonia,VT,10,0,0.00
Clallam,WA,25,0,0.00
Hancock,WV,10,0,0.00
Garrett,MD,10,0,0.00
Otero,NM,22,10,0.00
Giles,TN,10,0,0.00
Sheridan,WY,10,0,0.00
Mendocino,CA,30,0,0.00
Ellis,KS,10,0,0.00
Marion,MO,10,0,0.00
Lake,MT,10,0,0.00
San Miguel,NM,10,0,0.00
Grant,NM,10,0,0.00
Pike,OH,10,0,0.00
Van Wert,OH,10,0,0.00
Orange,VT,10,0,0.00
Lincoln,WI,10,0,0.00
Park,WY,10,0,0.00
Glenn,CA,10,0,0.00
Harlan,KY,10,0,0.00
Bell,KY,10,0,0.00
Henry,OH,10,0,0.00
San Jacinto,TX,10,0,0.00
Sanpete,UT,10,0,0.00
Russell,VA,10,0,0.00
Carter,KY,10,0,0.00
Henderson,TN,10,0,0.00
Uvalde,TX,10,0,0.00
Orleans,VT,10,0,0.00
Mason,WV,10,0,0.00
Sebastian,AR,47,0,0.00
Mesa,CO,55,0,0.00
Hancock,ME,10,10,0.00
Ashland,OH,20,0,0.00
Union,OR,10,0,0.00
Gillespie,TX,10,0,0.00
Ouachita,AR,10,0,0.00
Jefferson,ID,10,0,0.00
Posey,IN,10,0,0.00
Texas,MO,10,0,0.00
Flathead,MT,37,10,0.00
Tillamook,OR,10,0,0.00
McNairy,TN,10,0,0.00
Kerr,TX,20,0,0.00
Randolph,MO,10,0,0.00
Currituck,NC,10,0,0.00
Lea,NM,26,0,0.00
Aransas,TX,10,0,0.00
Hawaii,HI,81,0,0.00
Saline,IL,10,0,0.00
Manistee,MI,10,0,0.00
Miller,MO,10,0,0.00
Crawford,MO,10,0,0.00
Churchill,NV,10,10,0.00
Lee,VA,10,0,0.00
Waushara,WI,10,0,0.00
Boone,WV,10,0,0.00
Menominee,MI,10,0,0.00
Lawrence,SD,10,0,0.00
Upshur,WV,10,0,0.00
Brooke,WV,10,0,0.00
Johnson,KY,10,0,0.00
Letcher,KY,10,0,0.00
Rowan,KY,10,0,0.00
Osceola,MI,10,0,0.00
Antrim,MI,10,0,0.00
Nodaway,MO,10,0,0.00
Ray,MO,10,0,0.00
Eddy,NM,23,10,0.00
Meigs,OH,10,0,0.00
Val Verde,TX,21,0,0.00
Iowa,WI,10,0,0.00
Wyoming,WV,10,0,0.00
Somerset,ME,22,0,0.00
Buchanan,VA,10,0,0.00
Stevens,WA,10,10,0.00
Barron,WI,20,0,0.00
Logan,AR,10,0,0.00
Franklin,NY,23,0,0.00
Curry,OR,10,0,0.00
Grainger,TN,10,0,0.00
Scott,TN,10,0,0.00
Bandera,TX,10,0,0.00
Rockbridge,VA,10,0,0.00
Shasta,CA,40,10,0.00
Beckham,OK,10,0,0.00
Morgan,TN,10,0,0.00
McDowell,WV,10,0,0.00
Lake,CA,30,0,0.00
Colusa,CA,10,0,0.00
Mercer,KY,10,0,0.00
Leelanau,MI,10,0,0.00
Wabasha,MN,10,0,0.00
Crook,OR,10,0,0.00
Tyler,TX,10,0,0.00
Carbon,UT,10,0,0.00
Vilas,WI,10,0,0.00
Lincoln,WV,10,0,0.00
Cherokee,KS,10,0,0.00
Vernon,MO,10,0,0.00
Lampasas,TX,10,0,0.00
Llano,TX,10,0,0.00
La Crosse,WI,55,0,0.00
Uinta,WY,10,0,0.00
Carroll,IA,10,0,0.01
Bonneville,ID,51,0,0.01
Wayne,KY,10,0,0.01
Hubbard,MN,10,0,0.01
Clinton,MO,10,0,0.01
Morgan,MO,10,0,0.01
Lincoln,NM,10,0,0.01
Lawrence,OH,30,0,0.01
Gaines,TX,10,0,0.01
Sevier,UT,10,0,0.01
Taylor,WI,10,0,0.01
El Dorado,CA,96,0,0.01
Elko,NV,24,10,0.01
Woodward,OK,10,0,0.01
Coos,OR,31,0,0.01
Crawford,AR,31,0,0.01
Jackson,IA,10,0,0.01
Crawford,IL,10,0,0.01
Dickinson,KS,10,0,0.01
Knox,ME,20,0,0.01
Watauga,NC,27,0,0.01
Paulding,OH,10,0,0.01
Freestone,TX,10,0,0.01
Langlade,WI,10,0,0.01
Clearfield,PA,42,0,0.01
Davison,SD,10,0,0.01
Arkansas,AR,10,0,0.01
Kootenai,ID,73,0,0.01
Houston,MN,10,0,0.01
Benton,MO,10,0,0.01
Union,TN,10,0,0.01
Plumas,CA,10,0,0.01
Edgar,IL,10,0,0.01
Delta,MI,10,10,0.01
Wright,MO,10,0,0.01
San Patricio,TX,36,0,0.01
Duchesne,UT,10,0,0.01
Los Alamos,NM,10,0,0.01
Schuyler,NY,10,0,0.01
Johnson,TN,10,0,0.01
Jefferson,TN,28,0,0.01
Bosque,TX,10,0,0.01
Eastland,TX,10,0,0.01
Dunn,WI,24,0,0.01
Franklin,AR,10,0,0.01
Jackson,AR,10,0,0.01
Madison,ID,21,0,0.01
McCreary,KY,10,0,0.01
Fentress,TN,10,0,0.01
Starr,TX,36,0,0.01
Patrick,VA,10,0,0.01
Lincoln,WY,10,0,0.01
Grant,AR,10,0,0.01
Cooper,MO,10,0,0.01
Yancey,NC,10,0,0.01
San Juan,WA,10,0,0.01
Fremont,CO,27,0,0.01
Hardin,IA,10,0,0.01
Parke,IN,10,0,0.01
Butler,KS,38,0,0.01
Oxford,ME,33,0,0.01
Benzie,MI,10,0,0.01
Avery,NC,10,0,0.01
Potter,PA,10,0,0.01
Leon,TX,10,0,0.01
Falls,TX,10,0,0.01
Morgan,WV,10,0,0.01
Fayette,AL,10,0,0.01
Gilchrist,FL,10,0,0.01
Mason,KY,10,0,0.01
Lincoln,ME,20,0,0.01
St. Louis,MN,118,10,0.01
Hughes,SD,10,0,0.01
Cocke,TN,21,0,0.01
Chester,TN,10,0,0.01
Robertson,TX,10,0,0.01
Box Elder,UT,29,10,0.01
Pulaski,VA,20,0,0.01
Clay,IA,10,0,0.01
Gem,ID,10,0,0.01
Lawrence,IL,10,0,0.01
Piatt,IL,10,0,0.01
Douglas,KS,67,0,0.01
Garrard,KY,10,0,0.01
Rockcastle,KY,10,0,0.01
Piscataquis,ME,10,0,0.01
Dallas,MO,10,0,0.01
Le Flore,OK,10,10,0.01
Polk,TN,10,0,0.01
Giles,VA,10,0,0.01
Taylor,WV,10,0,0.01
Marion,AR,10,0,0.01
Mercer,IL,10,0,0.01
Pike,IL,10,0,0.01
De Witt,IL,10,0,0.01
Neosho,KS,10,0,0.01
Hill,MT,10,0,0.01
Baker,OR,10,0,0.01
Washington,TN,75,0,0.01
Sawyer,WI,10,0,0.01
Wetzel,WV,10,0,0.01
Idaho,ID,10,0,0.01
Clark,IL,10,0,0.01
Richland,IL,10,0,0.01
Vermillion,IN,10,0,0.01
Osage,KS,10,0,0.01
Aitkin,MN,10,0,0.01
Ashland,WI,10,0,0.01
Clay,AR,10,0,0.01
Page,IA,10,0,0.01
Knott,KY,10,0,0.01
Casey,KY,10,0,0.01
Redwood,MN,10,0,0.01
Park,MT,10,0,0.01
Okmulgee,OK,25,0,0.01
Washburn,WI,10,0,0.01
Gulf,FL,10,0,0.01
Lawrence,KY,10,0,0.01
Renville,MN,10,0,0.01
Roseau,MN,10,0,0.01
Dent,MO,10,0,0.01
Otoe,NE,10,0,0.01
Jefferson,NY,74,0,0.01
Harrison,OH,10,0,0.01
Marshall,OK,10,0,0.01
Floyd,VA,10,0,0.01
Putnam,WV,35,0,0.01
Carbon,WY,10,10,0.01
Gila,AZ,35,10,0.01
Las Animas,CO,10,0,0.01
Kossuth,IA,10,0,0.01
Massac,IL,10,0,0.01
Macon,MO,10,0,0.01
Campbell,WY,31,0,0.01
Union,KY,10,0,0.01
Sibley,MN,10,0,0.01
Livingston,MO,10,0,0.01
Gasconade,MO,10,0,0.01
Mitchell,NC,10,0,0.01
Klamath,OR,44,0,0.01
Warren,TN,26,0,0.01
Karnes,TX,10,0,0.01
Upshur,TX,27,0,0.01
Reeves,TX,10,0,0.01
Mills,IA,10,0,0.01
Morgan,OH,10,0,0.01
Craig,OK,10,0,0.01
Kingfisher,OK,10,0,0.01
Cowlitz,WA,74,0,0.01
Roane,WV,10,0,0.01
Sweetwater,WY,30,0,0.01
Grand,CO,10,0,0.01
Moultrie,IL,10,0,0.01
Washington,IL,10,0,0.01
Nolan,TX,10,0,0.01
Nelson,VA,10,0,0.01
Rusk,WI,10,0,0.01
Albany,WY,25,0,0.01
White,IL,10,0,0.01
Mason,IL,10,0,0.01
Pendleton,KY,10,0,0.01
Scott,KY,35,0,0.01
Fleming,KY,10,0,0.01
Douglas,NV,32,0,0.01
Noble,OH,10,0,0.01
Trinity,TX,10,0,0.01
Kendall,TX,30,0,0.01
Braxton,WV,10,0,0.01
Estill,KY,10,0,0.01
Chowan,NC,10,0,0.01
Greene,PA,27,0,0.01
Zapata,TX,10,0,0.01
Wood,WI,10,10,0.01
Cabell,WV,67,0,0.01
Cochise,AZ,89,10,0.01
Trigg,KY,10,0,0.01
Larue,KY,10,0,0.01
Ripley,MO,10,0,0.01
Swain,NC,10,0,0.01
Atoka,OK,10,0,0.01
Sequatchie,TN,10,0,0.01
Madison,TX,10,0,0.01
Price,WI,10,0,0.01
Vernon,WI,21,0,0.01
Butte,CA,51,10,0.01
Cass,IA,10,0,0.01
Pennington,MN,10,0,0.01
Cass,MN,10,10,0.01
Cedar,MO,10,0,0.01
Missoula,MT,40,10,0.01
Rolette,ND,10,0,0.01
Hughes,OK,10,0,0.01
Deschutes,OR,127,0,0.01
Newton,TX,10,0,0.01
Hopkins,TX,26,0,0.01
Summers,WV,10,0,0.01
Ketchikan Gateway Borough,AK,10,0,0.01
Moffat,CO,10,0,0.01
Wayne,GA,22,0,0.01
Clay,IL,10,0,0.01
Greene,IL,10,0,0.01
Lewis,KY,10,0,0.01
Wadena,MN,10,0,0.01
Osage,MO,10,0,0.01
Oconee,SC,55,0,0.01
Clay,SD,10,0,0.01
Pend Oreille,WA,10,0,0.01
Douglas,MO,10,0,0.01
Glacier,MT,10,0,0.01
Colfax,NM,10,0,0.01
Goshen,WY,10,0,0.01
Breathitt,KY,10,0,0.01
Presque Isle,MI,10,0,0.01
Murray,OK,10,0,0.01
Weakley,TN,26,0,0.01
Monroe,WV,10,0,0.01
Little River,AR,10,0,0.01
Lee,IA,27,0,0.01
Fremont,ID,10,0,0.01
Knox,IN,29,0,0.01
Morgan,KY,10,0,0.01
Koochiching,MN,10,0,0.01
Stewart,TN,10,0,0.01
Lamb,TX,10,0,0.01
Kodiak Island Borough,AK,10,0,0.01
Desha,AR,10,0,0.01
Perry,KY,21,0,0.01
Beaufort,NC,36,0,0.01
Lawrence,TN,32,0,0.01
Pike,IN,10,0,0.01
Magoffin,KY,10,0,0.01
DeKalb,MO,10,0,0.01
Chaves,NM,51,10,0.01
Lonoke,AR,54,0,0.01
Franklin,ID,10,0,0.01
Caldwell,KY,10,0,0.01
Pamlico,NC,10,0,0.01
Haskell,OK,10,0,0.01
Terry,TX,10,0,0.01
Wilbarger,TX,10,0,0.01
Prowers,CO,10,0,0.01
Union,IA,10,0,0.01
Marshall,IL,10,0,0.01
Johnson,IL,10,0,0.01
Reno,KS,51,0,0.01
Martin,KY,10,0,0.01
Todd,KY,10,0,0.01
Luna,NM,10,10,0.01
Millard,UT,10,0,0.01
Stone,AR,10,0,0.01
Chickasaw,IA,10,0,0.01
Powell,KY,10,0,0.01
Bollinger,MO,10,0,0.01
Fulton,AR,10,0,0.01
Trinity,CA,10,0,0.01
Butler,MO,35,0,0.01
Madison,MO,10,0,0.01
Montgomery,MO,10,0,0.01
Haywood,NC,49,0,0.01
Lunenburg,VA,10,0,0.01
Archuleta,CO,10,0,0.01
Okfuskee,OK,10,0,0.01
Lewis,TN,10,0,0.01
Live Oak,TX,10,0,0.01
Skamania,WA,10,0,0.01
Wabash,IL,10,0,0.01
Washington,KY,10,0,0.01
Warren,MO,27,0,0.01
Sierra,NM,10,0,0.01
Blaine,OK,10,0,0.01
Lincoln,TN,28,0,0.01
Zavala,TX,10,0,0.01
Guadalupe,TX,133,0,0.01
Burnet,TX,39,0,0.01
Grant,WV,10,0,0.01
Chicot,AR,10,0,0.01
Iron,MI,10,0,0.01
Amherst,VA,27,0,0.01
Big Horn,WY,10,0,0.01
Roscommon,MI,21,0,0.01
Washita,OK,10,0,0.01
Morrow,OR,10,0,0.01
Jackson,TN,10,0,0.01
Decatur,TN,10,0,0.01
Rains,TX,10,0,0.01
Halifax,VA,30,0,0.01
Franklin,FL,10,0,0.01
Owyhee,ID,10,0,0.01
Lake,MI,10,0,0.01
Richland,MT,10,0,0.01
Jefferson,MT,10,0,0.01
Dare,NC,10,10,0.01
Pushmataha,OK,10,0,0.01
Noble,OK,10,0,0.01
Josephine,OR,24,10,0.01
Meade,SD,22,0,0.01
Boyle,KY,26,0,0.01
Fergus,MT,10,0,0.01
Logan,OH,40,0,0.01
Ward,TX,10,0,0.01
Fairbanks North Star Borough,AK,85,10,0.01
Pike,AR,10,0,0.01
Hancock,IA,10,0,0.01
Sagadahoc,ME,31,0,0.01
Roosevelt,MT,10,0,0.01
Box Butte,NE,10,0,0.01
Hood River,OR,22,0,0.01
Duval,TX,10,0,0.01
Scott,AR,10,0,0.01
Candler,GA,10,0,0.01
Mackinac,MI,10,0,0.01
Lincoln,NC,72,0,0.01
Walsh,ND,10,0,0.01
Lake,SD,10,0,0.01
Cumberland,IL,10,0,0.01
Montgomery,KY,25,0,0.01
Green,KY,10,0,0.01
Pope,MN,10,0,0.01
Barnes,ND,10,0,0.01
Red Willow,NE,10,0,0.01
Austin,TX,27,0,0.01
Trempealeau,WI,26,0,0.01
Marshall,WV,30,0,0.01
Ashley,AR,20,0,0.01
Leslie,KY,10,0,0.01
Oregon,MO,10,0,0.01
Alleghany,NC,10,0,0.01
Taos,NM,30,0,0.01
Johnston,OK,10,0,0.01
Emery,UT,10,0,0.01
Lancaster,VA,10,0,0.01
Lincoln,WA,10,0,0.01
Lewis,WA,37,10,0.01
Chippewa,WI,57,0,0.01
Kenai Peninsula Borough,AK,54,10,0.01
Independence,AR,34,0,0.01
Winnebago,IA,10,0,0.01
Mitchell,IA,10,0,0.01
Carroll,KY,10,0,0.01
Lake,MN,10,0,0.01
Isanti,MN,35,0,0.01
Clay,NC,10,0,0.01
Franklin,TX,10,0,0.01
Evans,GA,10,0,0.01
Franklin,IA,10,0,0.01
Montgomery,IA,10,0,0.01
Owen,KY,10,0,0.01
Iron,MO,10,0,0.01
Custer,OK,26,0,0.01
Middlesex,VA,10,0,0.01
Perry,AR,10,0,0.01
Graham,AZ,37,10,0.01
Keokuk,IA,10,0,0.01
McPherson,KS,28,0,0.01
Yellow Medicine,MN,10,0,0.01
McDonald,MO,22,0,0.01
Holt,NE,10,0,0.01
Tioga,PA,10,10,0.01
McKean,PA,10,10,0.01
Henry,TN,31,0,0.01
Dimmit,TX,10,0,0.01
Sabine,TX,10,0,0.01
Clay,TX,10,0,0.01
Erath,TX,10,10,0.01
Ritchie,WV,10,0,0.01
Taylor,FL,22,0,0.01
Martin,IN,10,0,0.01
Carbon,MT,10,0,0.01
Camden,NC,10,0,0.01
Essex,NY,38,0,0.01
Jefferson,WA,31,0,0.01
Sublette,WY,10,0,0.01
Hot Spring,AR,32,0,0.01
Emmet,IA,10,0,0.01
Grundy,MO,10,0,0.01
Runnels,TX,10,0,0.01
Juab,UT,10,0,0.01
Teton,ID,10,0,0.01
Nemaha,KS,10,0,0.01
Clinton,KY,10,0,0.01
Ralls,MO,10,0,0.01
Howard,MO,10,0,0.01
Marion,IA,33,0,0.01
Cheyenne,NE,10,0,0.01
White Pine,NV,10,0,0.01
Cass,TX,30,0,0.01
Rice,KS,10,0,0.01
McLeod,MN,37,0,0.01
Malheur,OR,32,0,0.01
Oconto,WI,38,0,0.01
Natrona,WY,79,10,0.01
North Slope Borough,AK,10,0,0.01
Valley,ID,10,0,0.01
Brown,KS,10,0,0.01
St. Clair,MO,10,0,0.01
Carroll,NH,48,0,0.01
Pratt,KS,10,0,0.01
Montmorency,MI,10,0,0.01
Swift,MN,10,0,0.01
Stevens,MN,10,0,0.01
Alexander,NC,38,0,0.01
Clinton,OH,43,0,0.01
City and Borough of Juneau,AK,33,0,0.01
Calhoun,IA,10,0,0.01
Belknap,NH,63,0,0.01
Fulton,OH,44,0,0.01
Howard,IA,10,0,0.01
Pipestone,MN,10,0,0.01
Green Lake,WI,20,0,0.01
Montgomery,AR,10,0,0.01
Greenlee,AZ,10,0,0.01
Linn,KS,10,0,0.01
Marshall,MN,10,0,0.01
Kiowa,OK,10,0,0.01
Morgan,UT,10,0,0.01
Tattnall,GA,27,0,0.01
Palo Alto,IA,10,0,0.01
Cloud,KS,10,0,0.01
Livingston,KY,10,0,0.01
Caldwell,MO,10,0,0.01
Wayne,NE,10,0,0.01
Love,OK,10,0,0.01
Clay,WV,10,0,0.01
Greene,IA,10,0,0.01
Benewah,ID,10,0,0.01
Carroll,MO,10,0,0.01
Stillwater,MT,10,0,0.01
Beaverhead,MT,10,0,0.01
Rosebud,MT,10,0,0.01
Stephens,TX,10,0,0.01
Brewster,TX,10,0,0.01
Labette,KS,23,0,0.01
Maries,MO,10,0,0.01
Colorado,TX,23,0,0.01
Grand,UT,10,0,0.01
Tyler,WV,10,0,0.01
Wilson,KS,10,0,0.01
Deer Lodge,MT,10,0,0.01
Charles Mix,SD,10,0,0.01
Inyo,CA,20,10,0.01
Franklin,KY,55,0,0.01
Dawes,NE,10,0,0.01
Curry,NM,55,0,0.01
Nevada,AR,10,0,0.01
Lafayette,FL,10,0,0.01
Cowley,KS,10,10,0.01
Mason,MI,32,0,0.01
Harrison,MO,10,0,0.01
Williams,ND,25,0,0.01
McLean,ND,10,0,0.01
Coshocton,OH,41,0,0.01
Montgomery,GA,10,0,0.01
Baraga,MI,10,0,0.01
Woods,OK,10,0,0.01
Matthews,VA,10,0,0.01
St. Croix,WI,95,0,0.01
Winneshiek,IA,24,0,0.01
Trimble,KY,10,0,0.01
Woodford,KY,29,0,0.01
Monroe,MO,10,0,0.01
Stutsman,ND,24,0,0.01
Jack,TX,10,0,0.01
Archer,TX,10,0,0.01
Prairie,AR,10,0,0.01
Hancock,KY,10,0,0.01
Benton,MS,10,0,0.01
Cedar,NE,10,0,0.01
Monroe,WI,10,10,0.01
Pierce,WI,47,0,0.01
Platte,WY,10,0,0.01
Cleveland,AR,10,0,0.01
Holmes,FL,23,0,0.01
Wells,IN,32,0,0.01
Clearwater,MN,10,0,0.01
Eau Claire,WI,114,0,0.01
Gilmer,WV,10,0,0.01
Jefferson,KS,22,0,0.01
Charlevoix,MI,10,10,0.01
Graham,NC,10,0,0.01
Knox,NE,10,0,0.01
Yoakum,TX,10,0,0.01
Marathon,WI,52,10,0.01
Johnson,WY,10,10,0.01
Sitka City and Borough,AK,10,0,0.01
Clark,KY,42,0,0.01
Schoolcraft,MI,10,0,0.01
Clatsop,OR,45,0,0.01
Decatur,IA,10,0,0.01
Hamilton,IL,10,0,0.01
Bracken,KY,10,0,0.01
Daviess,MO,10,0,0.01
Shannon,MO,10,0,0.01
Mercer,ND,10,0,0.01
Houston,TN,10,0,0.01
Mitchell,TX,10,0,0.01
Coleman,TX,10,0,0.01
Okanogan,WA,50,10,0.01
Marion,KY,24,0,0.01
Shawano,WI,50,0,0.01
Newton,AR,10,0,0.01
Conejos,CO,10,0,0.01
Alexander,IL,10,0,0.01
Pottawatomie,KS,27,0,0.01
Ballard,KY,10,0,0.01
Rio Arriba,NM,49,10,0.01
Searcy,AR,10,0,0.01
Monroe,AR,10,0,0.01
Otter Tail,MN,70,0,0.01
Douglas,MN,44,0,0.01
Waller,TX,63,0,0.01
Polk,TX,60,0,0.01
Dallas,AR,10,0,0.01
Harrison,KY,23,0,0.01
Hart,KY,23,0,0.01
Traill,ND,10,0,0.01
Ward,ND,38,10,0.01
Richardson,NE,10,0,0.01
Keith,NE,10,0,0.01
Spencer,KY,22,0,0.01
Lake,OR,10,0,0.01
Polk,AR,26,0,0.01
Maury,TN,102,0,0.01
McCulloch,TX,10,0,0.01
Wheeler,GA,10,0,0.01
Lemhi,ID,10,0,0.01
Marion,IL,50,0,0.01
